timestamp,area_id,area_center_x,area_center_y,priority,group_members,group_size,leader_id,group_confidence,member_uploads,leader_uploads
000064,10_6,-35.000,-1.000,0.000000,19,1,19,0.946567,0,1
000064,12_10,-15.000,23.000,0.000000,16;20,2,16,0.991664,1,1
000064,9_6,-45.000,-1.000,0.000000,13,1,13,0.909034,0,1
000064,16_6,25.000,-1.000,0.000000,12;4,2,4,0.988804,1,1
000064,11_6,-25.000,-1.000,0.000000,9;10,2,9,0.986009,1,1
000064,14_2,5.000,-25.000,0.000000,1;8,2,8,0.947716,1,1
000064,15_7,15.000,5.000,0.000000,4;12,2,12,0.979801,1,1
000066,12_9,-15.000,17.000,4.300000,5;20,2,5,0.993232,1,1
000066,13_2,-5.000,-25.000,4.300000,11;2,2,11,0.983314,1,1
000066,13_0,-5.000,-37.000,3.200000,2,1,2,0.963340,0,1
000066,14_1,5.000,-31.000,3.200000,1,1,1,0.937491,0,1
000066,15_4,15.000,-13.000,3.200000,8,1,8,0.924505,0,1
000066,11_7,-25.000,5.000,3.200000,9;10,2,9,0.983428,1,1
000066,13_3,-5.000,-19.000,3.200000,11,1,11,0.854979,0,1
000066,12_4,-15.000,-13.000,3.200000,10,1,10,0.839165,0,1
000066,14_11,5.000,29.000,3.200000,7;16,2,7,0.870033,1,1
000066,14_3,5.000,-19.000,3.100000,1;8,2,1,0.943908,1,1
000066,17_5,35.000,-7.000,3.100000,12;4,2,12,0.752944,1,1
000066,18_7,45.000,5.000,3.100000,12;4,2,4,0.255875,1,1
000066,15_3,15.000,-19.000,3.000000,8;1,2,8,0.962842,1,1
000066,16_7,25.000,5.000,2.100000,12,1,12,0.979800,0,1
000066,14_9,5.000,17.000,2.100000,7,1,7,0.952164,0,1
000066,14_10,5.000,23.000,2.100000,7,1,7,0.920432,0,1
000066,12_11,-15.000,29.000,2.100000,16,1,16,0.918601,0,1
000066,12_5,-15.000,-7.000,2.100000,10,1,10,0.909398,0,1
000066,15_6,15.000,-1.000,2.100000,4,1,4,0.908097,0,1
000066,11_5,-25.000,-7.000,2.100000,10;9,2,10,0.979248,1,1
000066,13_9,-5.000,17.000,2.100000,20;7,2,20,0.976108,1,1
000066,16_8,25.000,11.000,2.100000,12;4,2,12,0.973483,1,1
000066,15_2,15.000,-25.000,2.100000,1;8,2,1,0.970775,1,1
000066,11_8,-25.000,11.000,2.100000,9;19,2,19,0.956929,1,1
000066,15_9,15.000,17.000,2.100000,7,1,7,0.836471,0,1
000066,11_4,-25.000,-13.000,2.100000,10,1,10,0.829876,0,1
000066,12_3,-15.000,-19.000,2.100000,11,1,11,0.829625,0,1
000066,17_7,35.000,5.000,2.100000,12,1,12,0.825994,0,1
000066,16_5,25.000,-7.000,2.100000,4;12,2,4,0.964731,1,1
000066,15_8,15.000,11.000,2.100000,4;7,2,4,0.958469,1,1
000066,12_7,-15.000,5.000,2.100000,10;20,2,20,0.811570,1,1
000066,16_4,25.000,-13.000,2.000000,4;12,2,12,0.924688,1,1
000066,6_13,-75.000,41.000,0.000000,14,1,14,0.963004,0,1
000066,10_6,-35.000,-1.000,0.000000,19,1,19,0.946562,0,1
000066,12_10,-15.000,23.000,0.000000,16;20,2,16,0.990913,1,1
000066,9_6,-45.000,-1.000,0.000000,13,1,13,0.909034,0,1
000066,16_6,25.000,-1.000,0.000000,12;4,2,4,0.989096,1,1
000066,11_6,-25.000,-1.000,0.000000,9;10,2,9,0.986416,1,1
000066,14_2,5.000,-25.000,0.000000,1;8,2,8,0.947716,1,1
000066,15_7,15.000,5.000,0.000000,4;12,2,12,0.978647,1,1
000068,12_9,-15.000,17.000,4.300000,5;20,2,5,0.993232,1,1
000068,13_2,-5.000,-25.000,4.300000,11;2,2,11,0.983658,1,1
000068,13_0,-5.000,-37.000,3.200000,2,1,2,0.964914,0,1
000068,14_1,5.000,-31.000,3.200000,1,1,1,0.937491,0,1
000068,11_7,-25.000,5.000,3.200000,9;10,2,9,0.983747,1,1
000068,13_3,-5.000,-19.000,3.200000,11,1,11,0.854979,0,1
000068,14_11,5.000,29.000,3.200000,7;16,2,7,0.872330,1,1
000068,18_7,45.000,5.000,3.200000,12;4,2,12,0.227782,1,1
000068,15_4,15.000,-13.000,3.100000,8,1,8,0.924505,0,1
000068,12_4,-15.000,-13.000,3.100000,10,1,10,0.834918,0,1
000068,14_3,5.000,-19.000,3.100000,1;8,2,1,0.943908,1,1
000068,17_5,35.000,-7.000,3.100000,12;4,2,4,0.806034,1,1
000068,15_3,15.000,-19.000,3.000000,8;1,2,8,0.962842,1,1
000068,16_7,25.000,5.000,2.100000,12,1,12,0.975384,0,1
000068,14_9,5.000,17.000,2.100000,7,1,7,0.951349,0,1
000068,12_11,-15.000,29.000,2.100000,16,1,16,0.921921,0,1
000068,14_10,5.000,23.000,2.100000,7,1,7,0.918024,0,1
000068,15_6,15.000,-1.000,2.100000,4,1,4,0.909782,0,1
000068,12_5,-15.000,-7.000,2.100000,10,1,10,0.906464,0,1
000068,11_5,-25.000,-7.000,2.100000,10;9,2,10,0.979275,1,1
000068,13_9,-5.000,17.000,2.100000,20;7,2,20,0.975800,1,1
000068,16_8,25.000,11.000,2.100000,12;4,2,12,0.972669,1,1
000068,15_2,15.000,-25.000,2.100000,1;8,2,1,0.970775,1,1
000068,11_8,-25.000,11.000,2.100000,9;19,2,19,0.956921,1,1
000068,15_9,15.000,17.000,2.100000,7,1,7,0.839737,0,1
000068,17_7,35.000,5.000,2.100000,12,1,12,0.830916,0,1
000068,12_3,-15.000,-19.000,2.100000,11,1,11,0.829625,0,1
000068,12_7,-15.000,5.000,2.100000,10,1,10,0.799222,0,1
000068,15_8,15.000,11.000,2.100000,4;7,2,4,0.958201,1,1
000068,16_4,25.000,-13.000,2.100000,4;12,2,4,0.925981,1,1
000068,11_4,-25.000,-13.000,2.000000,10,1,10,0.827353,0,1
000068,16_5,25.000,-7.000,2.000000,4;12,2,12,0.965609,1,1
000068,6_13,-75.000,41.000,0.000000,14,1,14,0.959941,0,1
000068,10_6,-35.000,-1.000,0.000000,19,1,19,0.946514,0,1
000068,9_6,-45.000,-1.000,0.000000,13,1,13,0.909034,0,1
000068,12_10,-15.000,23.000,0.000000,16;20,2,16,0.990154,1,1
000068,16_6,25.000,-1.000,0.000000,12;4,2,4,0.989316,1,1
000068,11_6,-25.000,-1.000,0.000000,9;10,2,9,0.986805,1,1
000068,14_2,5.000,-25.000,0.000000,1;8,2,8,0.947716,1,1
000068,6_12,-75.000,35.000,0.000000,14,1,14,0.887644,0,1
000070,12_9,-15.000,17.000,4.300000,5;20,2,5,0.993256,1,1
000070,13_2,-5.000,-25.000,4.300000,11;2,2,11,0.984002,1,1
000070,13_0,-5.000,-37.000,3.200000,2,1,2,0.965489,0,1
000070,11_7,-25.000,5.000,3.200000,9;10,2,9,0.984060,1,1
000070,13_3,-5.000,-19.000,3.200000,11,1,11,0.854979,0,1
000070,18_7,45.000,5.000,3.200000,12;4,2,12,0.252776,1,1
000070,14_1,5.000,-31.000,3.100000,1,1,1,0.937491,0,1
000070,15_4,15.000,-13.000,3.100000,8,1,8,0.924505,0,1
000070,14_10,5.000,23.000,3.100000,7,1,7,0.915152,0,1
000070,12_4,-15.000,-13.000,3.100000,10,1,10,0.830790,0,1
000070,14_3,5.000,-19.000,3.100000,1;8,2,1,0.943908,1,1
000070,17_5,35.000,-7.000,3.100000,12;4,2,4,0.828985,1,1
000070,15_3,15.000,-19.000,3.000000,8;1,2,8,0.962842,1,1
000070,14_11,5.000,29.000,2.200000,7;16,2,16,0.872283,1,1
000070,16_7,25.000,5.000,2.100000,12,1,12,0.969957,0,1
000070,14_9,5.000,17.000,2.100000,7,1,7,0.950103,0,1
000070,12_11,-15.000,29.000,2.100000,16;20,2,20,0.975956,1,1
000070,15_6,15.000,-1.000,2.100000,4,1,4,0.911253,0,1
000070,12_5,-15.000,-7.000,2.100000,10,1,10,0.903504,0,1
000070,11_5,-25.000,-7.000,2.100000,10;9,2,10,0.979251,1,1
000070,13_9,-5.000,17.000,2.100000,20;7,2,20,0.975449,1,1
000070,16_8,25.000,11.000,2.100000,12;4,2,12,0.971787,1,1
000070,15_2,15.000,-25.000,2.100000,1;8,2,1,0.970775,1,1
000070,15_9,15.000,17.000,2.100000,7,1,7,0.843480,0,1
000070,11_8,-25.000,11.000,2.100000,9;19,2,19,0.956913,1,1
000070,17_7,35.000,5.000,2.100000,12,1,12,0.836344,0,1
000070,12_3,-15.000,-19.000,2.100000,11,1,11,0.829625,0,1
000070,11_4,-25.000,-13.000,2.100000,10,1,10,0.824778,0,1
000070,12_7,-15.000,5.000,2.100000,10,1,10,0.802225,0,1
000070,15_8,15.000,11.000,2.100000,4;7,2,4,0.958070,1,1
000070,16_5,25.000,-7.000,2.000000,4;12,2,4,0.966422,1,1
000070,16_4,25.000,-13.000,2.000000,4;12,2,12,0.927213,1,1
000070,15_5,15.000,-7.000,1.100000,4,1,4,0.841147,0,1
000070,6_13,-75.000,41.000,0.000000,14,1,14,0.952634,0,1
000070,10_6,-35.000,-1.000,0.000000,19,1,19,0.946466,0,1
000070,9_6,-45.000,-1.000,0.000000,13,1,13,0.909049,0,1
000070,16_6,25.000,-1.000,0.000000,12;4,2,12,0.989456,1,1
000070,12_10,-15.000,23.000,0.000000,16;20,2,16,0.989390,1,1
000070,6_12,-75.000,35.000,0.000000,14,1,14,0.898989,0,1
000070,11_6,-25.000,-1.000,0.000000,9;10,2,9,0.987179,1,1
000072,12_9,-15.000,17.000,4.300000,5;20,2,5,0.993333,1,1
000072,13_2,-5.000,-25.000,4.300000,11;2,2,11,0.984331,1,1
000072,13_0,-5.000,-37.000,3.200000,2,1,2,0.965071,0,1
000072,14_1,5.000,-31.000,3.200000,1,1,1,0.937491,0,1
000072,11_7,-25.000,5.000,3.200000,9;10,2,9,0.984367,1,1
000072,13_3,-5.000,-19.000,3.200000,11,1,11,0.854979,0,1
000072,14_3,5.000,-19.000,3.200000,1;8,2,8,0.943908,1,1
000072,15_4,15.000,-13.000,3.100000,8,1,8,0.924505,0,1
000072,14_10,5.000,23.000,3.100000,7,1,7,0.911791,0,1
000072,12_4,-15.000,-13.000,3.100000,10,1,10,0.826758,0,1
000072,17_5,35.000,-7.000,3.100000,12;4,2,12,0.841218,1,1
000072,15_3,15.000,-19.000,3.000000,8;1,2,1,0.962842,1,1
000072,14_11,5.000,29.000,2.200000,7;16,2,16,0.877632,1,1
000072,16_7,25.000,5.000,2.100000,12,1,12,0.963698,0,1
000072,14_9,5.000,17.000,2.100000,7,1,7,0.948342,0,1
000072,12_11,-15.000,29.000,2.100000,16;20,2,20,0.985982,1,1
000072,15_6,15.000,-1.000,2.100000,4,1,4,0.912521,0,1
000072,12_5,-15.000,-7.000,2.100000,10,1,10,0.900520,0,1
000072,11_5,-25.000,-7.000,2.100000,10;9,2,10,0.979179,1,1
000072,16_8,25.000,11.000,2.100000,12;4,2,4,0.970822,1,1
000072,15_2,15.000,-25.000,2.100000,1;8,2,1,0.970775,1,1
000072,17_7,35.000,5.000,2.100000,12,1,12,0.842281,0,1
000072,11_8,-25.000,11.000,2.100000,9;19,2,19,0.956908,1,1
000072,12_3,-15.000,-19.000,2.100000,11,1,11,0.829625,0,1
000072,11_4,-25.000,-13.000,2.100000,10,1,10,0.822147,0,1
000072,12_7,-15.000,5.000,2.100000,10,1,10,0.805182,0,1
000072,15_8,15.000,11.000,2.100000,7;4,2,7,0.958073,1,1
000072,16_4,25.000,-13.000,2.100000,4;12,2,4,0.928386,1,1
000072,18_7,45.000,5.000,2.100000,12;4,2,12,0.260610,1,1
000072,13_9,-5.000,17.000,2.000000,20;7,2,20,0.968967,1,1
000072,15_9,15.000,17.000,2.000000,7,1,7,0.847693,0,1
000072,16_5,25.000,-7.000,2.000000,4;12,2,4,0.967168,1,1
000072,10_6,-35.000,-1.000,0.000000,19,1,19,0.946436,0,1
000072,6_13,-75.000,41.000,0.000000,14,1,14,0.942759,0,1
000072,6_12,-75.000,35.000,0.000000,14,1,14,0.910028,0,1
000072,9_6,-45.000,-1.000,0.000000,13,1,13,0.909774,0,1
000072,16_6,25.000,-1.000,0.000000,12;4,2,12,0.989507,1,1
000072,11_6,-25.000,-1.000,0.000000,9;10,2,9,0.987539,1,1
000072,12_10,-15.000,23.000,0.000000,20;16,2,16,0.988624,1,1
000072,14_2,5.000,-25.000,0.000000,1;8,2,8,0.947716,1,1
000074,13_2,-5.000,-25.000,4.300000,11;2,2,11,0.984647,1,1
000074,12_9,-15.000,17.000,4.200000,5;20,2,5,0.993475,1,1
000074,13_0,-5.000,-37.000,3.200000,2,1,2,0.963820,0,1
000074,14_1,5.000,-31.000,3.200000,1,1,1,0.937491,0,1
000074,11_7,-25.000,5.000,3.200000,9;10,2,9,0.984672,1,1
000074,14_10,5.000,23.000,3.200000,7,1,7,0.908028,0,1
000074,13_3,-5.000,-19.000,3.200000,11,1,11,0.854979,0,1
000074,12_4,-15.000,-13.000,3.200000,10,1,10,0.822802,0,1
000074,14_3,5.000,-19.000,3.200000,1;8,2,8,0.943908,1,1
000074,15_4,15.000,-13.000,3.100000,8,1,8,0.924505,0,1
000074,17_5,35.000,-7.000,3.100000,12;4,2,12,0.848504,1,1
000074,15_3,15.000,-19.000,3.000000,8;1,2,1,0.962842,1,1
000074,15_8,15.000,11.000,2.200000,7;4,2,4,0.958210,1,1
000074,16_7,25.000,5.000,2.100000,12,1,12,0.956738,0,1
000074,14_9,5.000,17.000,2.100000,7,1,7,0.946084,0,1
000074,12_11,-15.000,29.000,2.100000,16;20,2,16,0.986186,1,1
000074,15_6,15.000,-1.000,2.100000,4,1,4,0.913557,0,1
000074,12_5,-15.000,-7.000,2.100000,10,1,10,0.897513,0,1
000074,11_5,-25.000,-7.000,2.100000,10;9,2,10,0.979061,1,1
000074,13_9,-5.000,17.000,2.100000,20;7,2,20,0.966302,1,1
000074,15_9,15.000,17.000,2.100000,7,1,7,0.852228,0,1
000074,17_7,35.000,5.000,2.100000,12,1,12,0.848723,0,1
000074,15_2,15.000,-25.000,2.100000,1;8,2,1,0.970775,1,1
000074,11_8,-25.000,11.000,2.100000,9;19,2,19,0.956906,1,1
000074,12_3,-15.000,-19.000,2.100000,11,1,11,0.829625,0,1
000074,11_4,-25.000,-13.000,2.100000,10,1,10,0.819456,0,1
000074,14_11,5.000,29.000,2.100000,7;16,2,16,0.869336,1,1
000074,12_7,-15.000,5.000,2.100000,10,1,10,0.808109,0,1
000074,16_4,25.000,-13.000,2.100000,4;12,2,4,0.913426,1,1
000074,16_8,25.000,11.000,2.000000,12;4,2,12,0.969776,1,1
000074,16_5,25.000,-7.000,2.000000,4;12,2,4,0.967817,1,1
000074,12_10,-15.000,23.000,1.100000,20;16,2,20,0.987823,1,1
000074,10_6,-35.000,-1.000,0.000000,19,1,19,0.946425,0,1
000074,6_13,-75.000,41.000,0.000000,14,1,14,0.931121,0,1
000074,6_12,-75.000,35.000,0.000000,14,1,14,0.920823,0,1
000074,9_6,-45.000,-1.000,0.000000,13,1,13,0.911244,0,1
000074,16_6,25.000,-1.000,0.000000,12;4,2,12,0.989457,1,1
000074,11_6,-25.000,-1.000,0.000000,9;10,2,9,0.987885,1,1
000074,14_2,5.000,-25.000,0.000000,1;8,2,8,0.947716,1,1
000074,13_1,-5.000,-31.000,0.000000,2;11,2,2,0.986891,1,1
000076,12_9,-15.000,17.000,4.300000,5;20,2,5,0.993680,1,1
000076,13_2,-5.000,-25.000,4.300000,11;2,2,11,0.984951,1,1
000076,14_1,5.000,-31.000,3.200000,1,1,1,0.937491,0,1
000076,11_7,-25.000,5.000,3.200000,9;10,2,9,0.984973,1,1
000076,14_10,5.000,23.000,3.200000,7,1,7,0.904093,0,1
000076,13_3,-5.000,-19.000,3.200000,11,1,11,0.854979,0,1
000076,13_0,-5.000,-37.000,3.100000,2,1,2,0.961918,0,1
000076,12_4,-15.000,-13.000,3.100000,10,1,10,0.818910,0,1
000076,14_3,5.000,-19.000,3.100000,1;8,2,8,0.943908,1,1
000076,17_5,35.000,-7.000,3.100000,12;4,2,12,0.850178,1,1
000076,15_4,15.000,-13.000,3.000000,8,1,8,0.924505,0,1
000076,15_3,15.000,-19.000,3.000000,8;1,2,1,0.962842,1,1
000076,16_7,25.000,5.000,2.100000,12,1,12,0.949175,0,1
000076,14_9,5.000,17.000,2.100000,7,1,7,0.943466,0,1
000076,12_11,-15.000,29.000,2.100000,16;20,2,16,0.986202,1,1
000076,15_6,15.000,-1.000,2.100000,4,1,4,0.914263,0,1
000076,11_5,-25.000,-7.000,2.100000,10;9,2,10,0.978897,1,1
000076,16_8,25.000,11.000,2.100000,12;4,2,4,0.968714,1,1
000076,15_9,15.000,17.000,2.100000,7,1,7,0.856817,0,1
000076,17_7,35.000,5.000,2.100000,12,1,12,0.855664,0,1
000076,15_2,15.000,-25.000,2.100000,1;8,2,1,0.970775,1,1
000076,11_8,-25.000,11.000,2.100000,9;19,2,19,0.956906,1,1
000076,12_3,-15.000,-19.000,2.100000,11,1,11,0.829625,0,1
000076,11_4,-25.000,-13.000,2.100000,10,1,10,0.816705,0,1
000076,12_7,-15.000,5.000,2.100000,10,1,10,0.811012,0,1
000076,15_8,15.000,11.000,2.100000,7;4,2,7,0.958535,1,1
000076,16_4,25.000,-13.000,2.100000,4;12,2,4,0.917302,1,1
000076,14_11,5.000,29.000,2.100000,7;16,2,16,0.820002,1,1
000076,11_6,-25.000,-1.000,2.000000,9;10,2,9,0.988219,1,1
000076,13_9,-5.000,17.000,2.000000,20;7,2,20,0.962902,1,1
000076,16_5,25.000,-7.000,2.000000,4;12,2,12,0.968271,1,1
000076,14_13,5.000,41.000,2.000000,16;7,2,16,0.125696,1,1
000076,13_1,-5.000,-31.000,1.100000,2;11,2,2,0.987413,1,1
000076,12_6,-15.000,-1.000,1.100000,10,1,10,0.889329,0,1
000076,15_5,15.000,-7.000,1.100000,4,1,4,0.851220,0,1
000076,10_6,-35.000,-1.000,0.000000,19,1,19,0.946426,0,1
000076,6_12,-75.000,35.000,0.000000,14,1,14,0.931002,0,1
000076,6_13,-75.000,41.000,0.000000,14,1,14,0.918130,0,1
000076,9_6,-45.000,-1.000,0.000000,13,1,13,0.913287,0,1
000076,16_6,25.000,-1.000,0.000000,12;4,2,12,0.989293,1,1
000078,13_2,-5.000,-25.000,4.300000,11;2,2,11,0.985247,1,1
000078,12_9,-15.000,17.000,4.200000,5;20,2,5,0.993938,1,1
000078,11_7,-25.000,5.000,3.200000,9;10,2,9,0.985272,1,1
000078,14_10,5.000,23.000,3.200000,7,1,7,0.900155,0,1
000078,13_3,-5.000,-19.000,3.200000,11,1,11,0.854979,0,1
000078,12_4,-15.000,-13.000,3.200000,10,1,10,0.815083,0,1
000078,13_0,-5.000,-37.000,3.100000,2,1,2,0.959509,0,1
000078,15_4,15.000,-13.000,3.100000,8,1,8,0.924505,0,1
000078,14_3,5.000,-19.000,3.100000,1;8,2,1,0.943908,1,1
000078,17_5,35.000,-7.000,3.100000,12;4,2,12,0.851920,1,1
000078,15_3,15.000,-19.000,3.000000,8;1,2,8,0.962842,1,1
000078,11_5,-25.000,-7.000,2.200000,10;9,2,10,0.978693,1,1
000078,16_7,25.000,5.000,2.100000,12;4,2,4,0.991533,1,1
000078,14_9,5.000,17.000,2.100000,7,1,7,0.940632,0,1
