line_no,channel,status,tx_rnti,dst_l2_id,harq_id,tb_size,tbler,sinr_avg,sinr_min,reason,frame,subframe,slot
413,PSCCH,FAIL,5,16,,,1,0.0254587,0.02115,decoded_overlap,10,1,1
415,PSCCH,OK,14,9,,,0,1.95532,1.71701,,10,1,1
417,PSCCH,FAIL,5,16,,,1,0.368829,0.346559,decoded_overlap,10,1,1
419,PSCCH,FAIL,4,1,,,1,0.0750406,0.068351,decoded_overlap,10,1,1
421,PSCCH,OK,5,16,,,0,2.12082,2.06431,,10,1,1
423,PSCCH,FAIL,14,9,,,1,0.431262,0.430405,decoded_overlap,10,1,1
425,PSCCH,FAIL,4,1,,,1,0.0195152,0.0138165,decoded_overlap,10,1,1
427,PSCCH,OK,14,9,,,0,1.96169,1.72006,,10,1,1
429,PSCCH,FAIL,4,1,,,1,0.435608,0.41293,decoded_overlap,10,1,1
431,PSCCH,FAIL,5,16,,,1,0.0368817,0.0177252,decoded_overlap,10,1,1
433,PSCCH,OK,4,1,,,0,14.6893,10.9588,,10,1,1
435,PSCCH,FAIL,14,9,,,1,0.067832,0.0472474,decoded_overlap,10,1,1
437,PSCCH,FAIL,5,16,,,1,0.00270484,0.00212998,decoded_overlap,10,1,1
439,PSCCH,OK,14,9,,,0,2.109,2.00402,,10,1,1
441,PSCCH,FAIL,5,16,,,1,0.396142,0.374806,decoded_overlap,10,1,1
443,PSCCH,FAIL,4,1,,,1,0.0396388,0.0391481,decoded_overlap,10,1,1
445,PSCCH,OK,5,16,,,0,2.91213,2.82726,,10,1,1
447,PSCCH,FAIL,4,1,,,1,0.26504,0.260486,decoded_overlap,10,1,1
449,PSCCH,FAIL,14,9,,,1,0.0483917,0.0456516,decoded_overlap,10,1,1
451,PSCCH,OK,14,9,,,0,6.61572,5.72401,,10,1,1
453,PSCCH,FAIL,4,1,,,1,0.149424,0.128355,decoded_overlap,10,1,1
455,PSCCH,FAIL,5,16,,,1,0.00224562,0.0017105,decoded_overlap,10,1,1
457,PSCCH,OK,4,1,,,0.0015,1.18297,0.998182,,10,1,1
459,PSCCH,FAIL,5,16,,,0.687838,0.712408,0.61101,decoded_overlap,10,1,1
461,PSCCH,FAIL,14,9,,,1,0.0465681,0.0419276,decoded_overlap,10,1,1
463,PSCCH,OK,14,9,,,0,1.97586,1.79503,,10,1,1
465,PSCCH,FAIL,5,16,,,1,0.326153,0.295757,decoded_overlap,10,1,1
467,PSCCH,FAIL,4,1,,,1,0.0998135,0.0971392,decoded_overlap,10,1,1
469,PSCCH,OK,5,16,,,0,4.45807,4.01034,,10,1,1
471,PSCCH,FAIL,4,1,,,1,0.159887,0.115785,decoded_overlap,10,1,1
473,PSCCH,FAIL,14,9,,,1,0.0495032,0.0489323,decoded_overlap,10,1,1
475,PSCCH,OK,14,9,,,0,3.62212,3.51652,,10,1,1
477,PSCCH,FAIL,4,1,,,1,0.253467,0.249121,decoded_overlap,10,1,1
479,PSCCH,FAIL,5,16,,,1,0.0143791,0.0142797,decoded_overlap,10,1,1
487,PSSCH,OK,14,9,1,4069,0.00678268,33.8429,11.9132,,,,
489,PSSCH,FAIL,5,16,0,4069,1,4.32968,2.92494,decode_fail,,,
494,PSCCH,OK,14,9,,,0,1.59521,1.41724,,10,2,0
498,PSCCH,FAIL,5,1,,,0.967105,0.630863,0.548944,decoded_overlap,10,2,0
500,PSCCH,OK,5,1,,,0,7.20998,7.07427,,10,2,0
504,PSCCH,FAIL,14,9,,,1,0.138708,0.135744,decoded_overlap,10,2,0
506,PSCCH,OK,14,9,,,0,6.50176,6.27878,,10,2,0
510,PSCCH,FAIL,5,1,,,1,0.153982,0.143043,decoded_overlap,10,2,0
512,PSCCH,OK,5,1,,,0,2.95503,2.84223,,10,2,0
516,PSCCH,FAIL,14,9,,,1,0.338514,0.332438,decoded_overlap,10,2,0
518,PSCCH,OK,14,9,,,0,48.6127,39.2342,,10,2,0
522,PSCCH,FAIL,5,1,,,1,0.020919,0.0168519,decoded_overlap,10,2,0
525,PSCCH,OK,5,1,,,0.125375,1.00229,0.894421,,10,2,0
527,PSCCH,FAIL,14,9,,,0.125375,0.994192,0.934934,decoded_overlap,10,2,0
530,PSCCH,OK,5,1,,,0,58.6343,57.0074,,10,2,0
534,PSCCH,FAIL,14,9,,,1,0.0169604,0.0164788,decoded_overlap,10,2,0
536,PSCCH,OK,14,9,,,0,111.556,99.4934,,10,2,0
540,PSCCH,FAIL,5,1,,,1,0.00900268,0.0081777,decoded_overlap,10,2,0
543,PSCCH,OK,14,9,,,0,10.0243,9.46868,,10,2,0
545,PSCCH,FAIL,5,1,,,1,0.0998182,0.0970726,decoded_overlap,10,2,0
549,PSCCH,OK,5,1,,,0,1.77762,1.73494,,10,2,0
551,PSCCH,FAIL,14,9,,,0.967105,0.56262,0.548896,decoded_overlap,10,2,0
554,PSCCH,OK,14,9,,,0,24.5713,12.9098,,10,2,0
558,PSCCH,FAIL,5,1,,,1,0.0468782,0.0244836,decoded_overlap,10,2,0
560,PSCCH,OK,14,9,,,0,71.9324,57.0505,,10,2,0
564,PSCCH,FAIL,5,1,,,1,0.0141667,0.0107841,decoded_overlap,10,2,0
566,PSCCH,OK,14,9,,,0,1.98538,1.97494,,10,2,0
570,PSCCH,FAIL,5,1,,,1,0.503659,0.497288,decoded_overlap,10,2,0
573,PSCCH,OK,5,1,,,0,32.2924,30.0015,,10,2,0
575,PSCCH,FAIL,14,9,,,1,0.0310316,0.0288698,decoded_overlap,10,2,0
578,PSCCH,OK,5,1,,,0,20.783,19.9201,,10,2,0
582,PSCCH,FAIL,14,9,,,1,0.0480973,0.046242,decoded_overlap,10,2,0
584,PSCCH,OK,5,1,,,0,2.85104,2.77125,,10,2,0
588,PSCCH,FAIL,14,9,,,1,0.350852,0.341376,decoded_overlap,10,2,0
591,PSCCH,OK,14,9,,,0,30.6008,30.1659,,10,2,0
593,PSCCH,FAIL,5,1,,,1,0.032678,0.0324612,decoded_overlap,10,2,0
597,PSSCH,FAIL,14,9,4,4069,1,42.2213,0.18734,decode_fail,,,
673,PSSCH,FAIL,13,,,,,,,decode_fail,,,
676,PSSCH,FAIL,14,19,3,867,1,4.76374,1.35977,decode_fail,,,
678,PSSCH,FAIL,3,21,1,2307,1,2.63872,0.605967,decode_fail,,,
685,PSCCH,OK,5,1,,,0,1.57347,1.40612,,10,3,0
687,PSCCH,FAIL,20,1,,,0.967105,0.637976,0.583812,decoded_overlap,10,3,0
690,PSCCH,OK,5,1,,,0,7.2205,6.29986,,10,3,0
692,PSCCH,FAIL,20,1,,,1,0.139347,0.124321,decoded_overlap,10,3,0
695,PSCCH,OK,20,1,,,0,38.2497,11.3854,,10,3,0
697,PSCCH,FAIL,5,1,,,1,0.0391694,0.011559,decoded_overlap,10,3,0
700,PSCCH,OK,20,1,,,0,3.74535,2.7749,,10,3,0
702,PSCCH,FAIL,5,1,,,1,0.27181,0.239144,decoded_overlap,10,3,0
705,PSCCH,OK,20,1,,,0,13.5103,13.1535,,10,3,0
707,PSCCH,FAIL,5,1,,,1,0.0739215,0.072743,decoded_overlap,10,3,0
710,PSCCH,OK,20,1,,,0,4.077,4.06269,,10,3,0
712,PSCCH,FAIL,5,1,,,1,0.245109,0.242926,decoded_overlap,10,3,0
715,PSCCH,OK,20,1,,,0,7.48378,7.12544,,10,3,0
717,PSCCH,FAIL,5,1,,,1,0.133731,0.127639,decoded_overlap,10,3,0
720,PSCCH,OK,5,1,,,0,2.09147,2.05723,,10,3,0
722,PSCCH,FAIL,20,1,,,1,0.478141,0.466962,decoded_overlap,10,3,0
725,PSCCH,OK,20,1,,,0,1.51043,0.7191,,10,3,0
727,PSCCH,FAIL,5,1,,,0.687838,0.761692,0.431822,decoded_overlap,10,3,0
730,PSCCH,OK,5,1,,,0,2.24939,2.18879,,10,3,0
732,PSCCH,FAIL,20,1,,,1,0.444615,0.432373,decoded_overlap,10,3,0
735,PSCCH,OK,20,1,,,0.0015,1.29295,0.72884,,10,3,0
737,PSCCH,FAIL,5,1,,,0.687838,0.837291,0.584865,decoded_overlap,10,3,0
740,PSCCH,OK,20,1,,,0,2869.19,2228.4,,10,3,0
742,PSCCH,FAIL,5,1,,,1,0.000350133,0.00029912,decoded_overlap,10,3,0
745,PSCCH,OK,5,1,,,0,8.22598,7.09628,,10,3,0
747,PSCCH,FAIL,20,1,,,1,0.122334,0.109047,decoded_overlap,10,3,0
750,PSCCH,OK,5,1,,,0,8.35494,7.97783,,10,3,0
752,PSCCH,FAIL,20,1,,,1,0.119788,0.114541,decoded_overlap,10,3,0
755,PSCCH,OK,20,1,,,0,2216.27,1170.25,,10,3,0
757,PSCCH,FAIL,5,1,,,1,0.000481974,0.000322048,decoded_overlap,10,3,0
760,PSCCH,OK,5,1,,,0,2.05626,1.99703,,10,3,0
762,PSCCH,FAIL,20,1,,,1,0.486371,0.479232,decoded_overlap,10,3,0
765,PSCCH,OK,5,1,,,0,11.2155,8.47827,,10,3,0
767,PSCCH,FAIL,20,1,,,1,0.0917776,0.0696822,decoded_overlap,10,3,0
770,PSCCH,OK,5,1,,,0,5.58885,5.45469,,10,3,0
772,PSCCH,FAIL,20,1,,,1,0.178829,0.174272,decoded_overlap,10,3,0
783,PSCCH,OK,3,1,,,0,1.94592,1.86698,,10,3,1
785,PSCCH,FAIL,21,12,,,1,0.514078,0.503383,decoded_overlap,10,3,1
789,PSCCH,OK,3,1,,,0,1.71122,1.66529,,10,3,1
791,PSCCH,FAIL,21,12,,,0.967105,0.584522,0.570263,decoded_overlap,10,3,1
795,PSCCH,OK,3,1,,,0,2.24392,2.12795,,10,3,1
797,PSCCH,FAIL,21,12,,,1,0.446186,0.420989,decoded_overlap,10,3,1
801,PSCCH,OK,21,12,,,0,9.61921,9.27729,,10,3,1
803,PSCCH,FAIL,3,1,,,1,0.104006,0.100443,decoded_overlap,10,3,1
806,PSCCH,OK,21,12,,,0,182.054,171.933,,10,3,1
809,PSCCH,FAIL,3,1,,,1,0.0054788,0.00516694,decoded_overlap,10,3,1
813,PSCCH,OK,21,12,,,0,3.98123,3.77234,,10,3,1
815,PSCCH,FAIL,3,1,,,1,0.251348,0.243442,decoded_overlap,10,3,1
819,PSCCH,OK,21,12,,,0,5.64684,4.98245,,10,3,1
821,PSCCH,FAIL,3,1,,,1,0.178086,0.158763,decoded_overlap,10,3,1
825,PSCCH,OK,21,12,,,0,2.29983,2.1745,,10,3,1
827,PSCCH,FAIL,3,1,,,1,0.435081,0.419656,decoded_overlap,10,3,1
831,PSCCH,OK,3,1,,,0,14.6556,12.2414,,10,3,1
833,PSCCH,FAIL,21,12,,,1,0.0690286,0.0570529,decoded_overlap,10,3,1
837,PSCCH,OK,21,12,,,0,38.3551,35.9287,,10,3,1
839,PSCCH,FAIL,3,1,,,1,0.0261105,0.0245478,decoded_overlap,10,3,1
843,PSCCH,OK,21,12,,,0,1.9761,1.75794,,10,3,1
845,PSCCH,FAIL,3,1,,,1,0.508555,0.455347,decoded_overlap,10,3,1
849,PSCCH,OK,21,12,,,0,9.61649,9.17798,,10,3,1
851,PSCCH,FAIL,3,1,,,1,0.104042,0.10137,decoded_overlap,10,3,1
855,PSCCH,OK,21,12,,,0,2.69006,2.66147,,10,3,1
857,PSCCH,FAIL,3,1,,,1,0.371711,0.368327,decoded_overlap,10,3,1
861,PSCCH,OK,21,12,,,0,19.9224,18.4003,,10,3,1
863,PSCCH,FAIL,3,1,,,1,0.0502517,0.047766,decoded_overlap,10,3,1
867,PSCCH,OK,21,12,,,0,77.9342,53.6941,,10,3,1
869,PSCCH,FAIL,3,1,,,1,0.013568,0.00884393,decoded_overlap,10,3,1
873,PSCCH,OK,3,1,,,0.0015,1.26777,1.26678,,10,3,1
875,PSCCH,FAIL,21,12,,,0.687838,0.78844,0.787097,decoded_overlap,10,3,1
879,PSCCH,OK,21,12,,,0.0015,1.57122,0.397378,,10,3,1
881,PSCCH,FAIL,3,1,,,0.125375,1.16722,0.203601,decoded_overlap,10,3,1
883,PSSCH,FAIL,3,1,0,4069,1,0.996152,0.453465,decode_fail,,,
885,PSSCH,FAIL,21,12,2,4069,1,41.8664,1.13753,decode_fail,,,
887,PSSCH,FAIL,19,14,1,2403,1,0.972274,0.4916,decode_fail,,,
889,PSSCH,OK,5,16,2,369,0.0001,30.9809,30.3669,,,,
897,PSCCH,FAIL,14,9,,,0.687838,0.843,0.779701,decoded_overlap,10,4,0
899,PSCCH,FAIL,19,1,,,1,0.0854113,0.0831169,decoded_overlap,10,4,0
903,PSCCH,FAIL,19,1,,,1,0.13041,0.123312,decoded_overlap,10,4,0
905,PSCCH,FAIL,14,9,,,1,0.0382016,0.0348565,decoded_overlap,10,4,0
909,PSCCH,FAIL,14,9,,,0.967105,0.660624,0.650154,decoded_overlap,10,4,0
911,PSCCH,FAIL,19,1,,,1,0.11227,0.107919,decoded_overlap,10,4,0
914,PSCCH,OK,19,1,,,0,27.1489,25.6378,,10,4,0
917,PSCCH,FAIL,14,9,,,1,0.0111622,0.0109387,decoded_overlap,10,4,0
921,PSCCH,FAIL,14,9,,,0.687838,0.839168,0.829013,decoded_overlap,10,4,0
923,PSCCH,FAIL,19,1,,,1,0.0415758,0.0413508,decoded_overlap,10,4,0
927,PSCCH,FAIL,14,9,,,1,0.00377458,0.00352449,decoded_overlap,10,4,0
929,PSCCH,FAIL,19,1,,,1,0.000101081,8.70311e-05,decoded_overlap,10,4,0
933,PSCCH,FAIL,19,1,,,1,0.257363,0.226922,decoded_overlap,10,4,0
935,PSCCH,FAIL,14,9,,,1,0.112254,0.107114,decoded_overlap,10,4,0
938,PSCCH,OK,14,9,,,0,2.60727,2.16955,,10,4,0
941,PSCCH,FAIL,19,1,,,1,0.0308128,0.0306809,decoded_overlap,10,4,0
944,PSCCH,OK,14,9,,,0.125375,0.991827,0.958409,,10,4,0
947,PSCCH,FAIL,19,1,,,1,0.194981,0.190535,decoded_overlap,10,4,0
950,PSCCH,OK,14,9,,,0.0015,1.17983,1.16715,,10,4,0
952,PSCCH,FAIL,19,1,,,0.967105,0.607326,0.55873,decoded_overlap,10,4,0
957,PSCCH,FAIL,14,9,,,1,0.293131,0.280116,decoded_overlap,10,4,0
959,PSCCH,FAIL,19,1,,,1,0.0407894,0.0402716,decoded_overlap,10,4,0
963,PSCCH,FAIL,14,9,,,1,0.307973,0.289205,decoded_overlap,10,4,0
965,PSCCH,FAIL,19,1,,,1,0.307068,0.244708,decoded_overlap,10,4,0
968,PSCCH,OK,14,9,,,0,3.31503,2.87033,,10,4,0
971,PSCCH,FAIL,19,1,,,1,0.10913,0.0817497,decoded_overlap,10,4,0
974,PSCCH,OK,19,1,,,0,2.83054,2.77299,,10,4,0
976,PSCCH,FAIL,14,9,,,1,0.29042,0.273413,decoded_overlap,10,4,0
981,PSCCH,FAIL,14,9,,,1,0.276251,0.26222,decoded_overlap,10,4,0
983,PSCCH,FAIL,19,1,,,1,0.205589,0.20451,decoded_overlap,10,4,0
987,PSCCH,FAIL,19,1,,,1,0.313395,0.284694,decoded_overlap,10,4,0
989,PSCCH,FAIL,14,9,,,1,0.0258484,0.0219724,decoded_overlap,10,4,0
992,PSCCH,OK,14,9,,,0,2.58807,2.21737,,10,4,0
994,PSCCH,FAIL,19,1,,,1,0.347031,0.307423,decoded_overlap,10,4,0
1000,PSSCH,FAIL,14,9,5,4057,1,100.527,0.761914,decode_fail,,,
1008,PSCCH,OK,2,1,,,0,24.4962,22.7631,,10,4,1
1010,PSCCH,FAIL,20,2,,,1,0.0318219,0.0301355,decoded_overlap,10,4,1
1012,PSCCH,FAIL,4,1,,,1,0.00852328,0.0076231,decoded_overlap,10,4,1
1014,PSCCH,OK,4,1,,,0.125375,0.933193,0.909208,,10,4,1
1016,PSCCH,FAIL,20,2,,,1,0.435015,0.391736,decoded_overlap,10,4,1
1018,PSCCH,FAIL,2,1,,,1,0.272974,0.25937,decoded_overlap,10,4,1
1020,PSCCH,OK,20,2,,,0.0015,1.24441,1.22221,,10,4,1
1022,PSCCH,FAIL,2,1,,,1,0.329912,0.329351,decoded_overlap,10,4,1
1024,PSCCH,FAIL,4,1,,,1,0.246113,0.239185,decoded_overlap,10,4,1
1026,PSCCH,OK,4,1,,,0,2.48497,2.19098,,10,4,1
1028,PSCCH,FAIL,20,2,,,1,0.219891,0.203935,decoded_overlap,10,4,1
1030,PSCCH,FAIL,2,1,,,1,0.12086,0.101224,decoded_overlap,10,4,1
1032,PSCCH,OK,4,1,,,0.0015,1.18424,1.1559,,10,4,1
1034,PSCCH,FAIL,20,2,,,1,0.421895,0.409488,decoded_overlap,10,4,1
1036,PSCCH,FAIL,2,1,,,1,0.192104,0.189549,decoded_overlap,10,4,1
1038,PSCCH,OK,2,1,,,0.125375,1.09488,0.782325,,10,4,1
1040,PSCCH,FAIL,4,1,,,1,0.40646,0.272657,decoded_overlap,10,4,1
1042,PSCCH,FAIL,20,2,,,1,0.24468,0.238852,decoded_overlap,10,4,1
1044,PSCCH,OK,4,1,,,0.0015,1.20709,1.07327,,10,4,1
1046,PSCCH,FAIL,20,2,,,1,0.373465,0.231449,decoded_overlap,10,4,1
1048,PSCCH,FAIL,2,1,,,1,0.229056,0.163802,decoded_overlap,10,4,1
1050,PSCCH,OK,20,2,,,0.0015,1.38245,1.12434,,10,4,1
1052,PSCCH,FAIL,4,1,,,1,0.285402,0.273171,decoded_overlap,10,4,1
1054,PSCCH,FAIL,2,1,,,1,0.248871,0.223017,decoded_overlap,10,4,1
1056,PSCCH,OK,20,2,,,0,4.83366,4.4357,,10,4,1
1058,PSCCH,FAIL,4,1,,,1,0.135467,0.119382,decoded_overlap,10,4,1
1060,PSCCH,FAIL,2,1,,,1,0.0554042,0.0534483,decoded_overlap,10,4,1
1062,PSCCH,OK,4,1,,,0.0015,1.15586,1.07035,,10,4,1
1064,PSCCH,FAIL,2,1,,,0.687838,0.842435,0.78481,decoded_overlap,10,4,1
1066,PSCCH,FAIL,20,2,,,1,0.00720263,0.00538787,decoded_overlap,10,4,1
1068,PSCCH,OK,4,1,,,0,2.5612,2.31219,,10,4,1
1070,PSCCH,FAIL,2,1,,,1,0.167939,0.161443,decoded_overlap,10,4,1
1072,PSCCH,FAIL,20,2,,,1,0.159252,0.154001,decoded_overlap,10,4,1
1074,PSCCH,OK,20,2,,,0.0015,1.3422,1.32223,,10,4,1
1076,PSCCH,FAIL,4,1,,,1,0.43867,0.435327,decoded_overlap,10,4,1
1078,PSCCH,FAIL,2,1,,,1,0.139,0.137487,decoded_overlap,10,4,1
1080,PSCCH,OK,20,2,,,0.0015,1.11659,1.01707,,10,4,1
1082,PSCCH,FAIL,4,1,,,0.687838,0.837066,0.780271,decoded_overlap,10,4,1
1084,PSCCH,FAIL,2,1,,,1,0.0177166,0.0143462,decoded_overlap,10,4,1
1086,PSCCH,OK,4,1,,,0.0015,1.39544,1.36193,,10,4,1
1088,PSCCH,FAIL,20,2,,,1,0.552055,0.534967,decoded_overlap,10,4,1
1090,PSCCH,FAIL,2,1,,,1,0.0659076,0.0645019,decoded_overlap,10,4,1
1092,PSCCH,OK,20,2,,,0,1.91235,1.87459,,10,4,1
1094,PSCCH,FAIL,4,1,,,1,0.348529,0.328136,decoded_overlap,10,4,1
1096,PSCCH,FAIL,2,1,,,1,0.0929174,0.0858505,decoded_overlap,10,4,1
1098,PSCCH,OK,20,2,,,0,2.16046,1.91589,,10,4,1
1100,PSCCH,FAIL,2,1,,,1,0.264222,0.247316,decoded_overlap,10,4,1
1102,PSCCH,FAIL,4,1,,,1,0.121039,0.109771,decoded_overlap,10,4,1
1104,PSCCH,FAIL,20,2,,,0.967105,0.671578,0.612924,error_model,10,4,1
1106,PSCCH,FAIL,4,1,,,1,0.473682,0.432011,error_model,10,4,1
1108,PSCCH,FAIL,2,1,,,1,0.384734,0.345677,error_model,10,4,1
1110,PSCCH,OK,2,1,,,0.0015,1.28202,1.21674,,10,4,1
1112,PSCCH,FAIL,4,1,,,0.687838,0.775822,0.732189,decoded_overlap,10,4,1
1114,PSCCH,FAIL,20,2,,,1,0.00161964,0.00159018,decoded_overlap,10,4,1
1116,PSSCH,FAIL,2,1,2,4069,1,16.1338,13.104,decode_fail,,,
1121,PSCCH,OK,14,17,,,0,25580.4,23701.9,,10,5,0
1126,PSCCH,OK,14,17,,,0,56200.9,56115.6,,10,5,0
1131,PSCCH,OK,14,17,,,0,34411.2,33992.3,,10,5,0
1136,PSCCH,OK,14,17,,,0,12209.5,11875.4,,10,5,0
1141,PSCCH,OK,14,17,,,0,84189.1,82828.7,,10,5,0
1146,PSCCH,OK,14,17,,,0,618.752,495.794,,10,5,0
1151,PSCCH,OK,14,17,,,0,4901.48,4880.03,,10,5,0
1156,PSCCH,OK,14,17,,,0,1210210.0,1025790.0,,10,5,0
1161,PSCCH,OK,14,17,,,0,123138,118918,,10,5,0
1166,PSCCH,OK,14,17,,,0,11434.3,11333.2,,10,5,0
1171,PSCCH,OK,14,17,,,0,79790.3,74687.5,,10,5,0
1176,PSCCH,OK,14,17,,,0,51359.3,51047.4,,10,5,0
1181,PSCCH,OK,14,17,,,0,103276,100048,,10,5,0
1186,PSCCH,OK,14,17,,,0,333303,322390,,10,5,0
1191,PSCCH,OK,14,17,,,0,92.4916,82.4791,,10,5,0
1196,PSCCH,OK,14,17,,,0,228257,227698,,10,5,0
1201,PSCCH,OK,14,17,,,0,64668.2,63880.8,,10,5,0
1206,PSSCH,FAIL,2,1,3,2083,1,3.41501,1.21244,decode_fail,,,
1208,PSSCH,FAIL,21,3,0,3155,1,14.5188,6.72208,decode_fail,,,
1210,PSSCH,FAIL,13,,,,,,,decode_fail,,,
1218,PSCCH,FAIL,16,1,,,0.687838,0.749241,0.655659,decoded_overlap,10,5,1
1223,PSCCH,FAIL,16,1,,,1,0.360227,0.349527,decoded_overlap,10,5,1
1229,PSCCH,FAIL,16,1,,,1,0.0120748,0.0119655,decoded_overlap,10,5,1
1232,PSCCH,OK,16,1,,,0,2.92046,2.81279,,10,5,1
1238,PSCCH,FAIL,16,1,,,1,0.00943758,0.00860026,decoded_overlap,10,5,1
1244,PSCCH,FAIL,16,1,,,1,0.0383054,0.0376675,decoded_overlap,10,5,1
1249,PSCCH,FAIL,16,1,,,1,0.0819958,0.0678862,decoded_overlap,10,5,1
1252,PSCCH,OK,16,1,,,0,1.68397,1.64442,,10,5,1
1258,PSCCH,FAIL,16,1,,,1,0.356418,0.321817,decoded_overlap,10,5,1
1264,PSCCH,FAIL,16,1,,,1,0.120472,0.108447,decoded_overlap,10,5,1
1269,PSCCH,FAIL,16,1,,,1,0.0287702,0.0216435,decoded_overlap,10,5,1
1272,PSCCH,OK,16,1,,,0,1.98067,1.84874,,10,5,1
1279,PSCCH,FAIL,16,1,,,1,0.0650294,0.0630562,decoded_overlap,10,5,1
1284,PSCCH,FAIL,16,1,,,1,0.00957304,0.00948537,decoded_overlap,10,5,1
1288,PSCCH,FAIL,16,1,,,1,0.459146,0.359206,decoded_overlap,10,5,1
1292,PSCCH,OK,16,1,,,0,23.4569,20.5271,,10,5,1
1298,PSCCH,FAIL,16,1,,,1,0.240315,0.235785,decoded_overlap,10,5,1
1303,PSSCH,FAIL,20,1,2,2083,1,1.41961,0.488791,decode_fail,,,
1305,PSCCH,OK,3,1,,,0,2.17198,2.07835,,10,6,0
1307,PSCCH,FAIL,16,1,,,1,0.315963,0.297664,decoded_overlap,10,6,0
1309,PSCCH,FAIL,19,1,,,1,0.081551,0.0765496,decoded_overlap,10,6,0
1311,PSCCH,OK,3,1,,,0,2.21608,2.21164,,10,6,0
1313,PSCCH,FAIL,16,1,,,1,0.317766,0.302484,decoded_overlap,10,6,0
1315,PSCCH,FAIL,19,1,,,1,0.0750955,0.0668163,decoded_overlap,10,6,0
1317,PSCCH,OK,16,1,,,0,2.75944,2.74907,,10,6,0
1319,PSCCH,FAIL,3,1,,,1,0.326613,0.324828,decoded_overlap,10,6,0
1321,PSCCH,FAIL,19,1,,,1,0.0201951,0.0198218,decoded_overlap,10,6,0
1323,PSCCH,OK,16,1,,,0,1.41404,1.36893,,10,6,0
1325,PSCCH,FAIL,19,1,,,0.967105,0.677252,0.668935,decoded_overlap,10,6,0
